campaign_id,campaign_name,sub_category,category,country,launched,deadline,goal_usd,pledged_usd,backers,outcome
3530,Stag,Shorts,Film & Video,US,2011-10-11 00:00:00,2011-11-05 00:00:00,8000,9146.33,144,successful
3531,Artlysium: The Broken World Project by Bryan Hill (Canceled),Art,Art,US,2015-12-29 00:00:00,2016-02-07 00:00:00,10000,0,0,canceled
3532,Her Coloring Book,Illustration,Art,US,2015-09-16 00:00:00,2015-10-20 00:00:00,3300,8861,149,successful
3533,Reichardt: Mens Dress Shirts Designed to be Worn Untucked,Apparel,Fashion,US,2014-11-07 00:00:00,2014-12-07 00:00:00,15000,20441,178,successful
3534,Uscore - Am PC spielerisch forschen und daf�r belohnt werden,Web,Technology,DE,2015-05-14 00:00:00,2015-06-13 00:00:00,71475.54,308.54,4,failed
3535,The Worst Book Launch Party Ever,Publishing,Publishing,US,2015-09-29 00:00:00,2015-10-12 00:00:00,250,1307,44,successful
3536,SuarezDanceTheater's Mother.F*cker.,Dance,Dance,US,2012-09-11 00:00:00,2012-10-11 00:00:00,3000,3335,51,successful
3537,Shadowscape,Tabletop Games,Games,US,2016-11-14 00:00:00,2016-12-09 00:00:00,7500,89886,1994,successful
3538,Koneckz (Canceled),Apps,Technology,US,2015-03-24 00:00:00,2015-04-23 00:00:00,60000,0,0,canceled
3539,�DRAW! by WiseGuy Games,Tabletop Games,Games,US,2014-09-22 00:00:00,2014-10-20 00:00:00,2000,423,16,failed
3540,Urban Kukri knife family (Relaunch),Product Design,Design,US,2017-11-07 00:00:00,2017-12-07 00:00:00,12000,30206,397,successful
3541,Mjau! Manga Collection,Graphic Novels,Comics,US,2017-08-31 00:00:00,2017-10-01 00:00:00,3500,4062,112,successful
3542,Creepy Kawaii Spring Plush Kickstarter,Crafts,Crafts,US,2017-04-14 00:00:00,2017-05-06 00:00:00,6000,7294,137,successful
3543,GINOSAJI - THE HORRIBLY SLOW MURDERER (Production Funds),Horror,Film & Video,US,2015-11-05 00:00:00,2015-12-12 00:00:00,50000,77855.1,776,successful
3544,Nipple Prosthetics for Breast Cancer,Product Design,Design,US,2016-02-09 00:00:00,2016-03-10 00:00:00,2000,2931,15,successful
3545,Of Love & Loss,Music,Music,US,2016-10-21 00:00:00,2016-11-20 00:00:00,1200,45,2,canceled
3546,Give away leftovers with DontWasteFood mobile app,Food,Food,GB,2016-12-23 00:00:00,2017-01-22 00:00:00,31652.87,47.48,2,failed
3547,Lovlit Candle: A New Way to Connect with The Ones You Love,Technology,Technology,US,2015-07-23 00:00:00,2015-08-27 00:00:00,75000,8551,69,canceled
3548,Italynthebox: culinary gems from Italy to your door,Food,Food,US,2015-11-28 00:00:00,2015-12-28 00:00:00,25000,33886,280,successful
3549,Help Fund An Electro/Ambient Recording Artist's EP & Single,Electronic Music,Music,US,2013-11-04 00:00:00,2013-12-04 00:00:00,2000,15,1,canceled
3550,The Compliment Card,Graphic Design,Design,US,2013-04-09 00:00:00,2013-04-23 00:00:00,700,3,1,failed
3551,Knockout Kid NEW ALBUM,Rock,Music,US,2014-12-17 00:00:00,2015-01-08 00:00:00,4000,4360,74,successful
3552,Without Moeka Debut EP,Music,Music,US,2014-03-11 00:00:00,2014-04-10 00:00:00,700,950,18,successful
3553,Exploration of Evidence and Evidence of Explorations,Photography,Photography,US,2012-01-16 00:00:00,2012-02-15 00:00:00,2000,2131,29,successful
3554,BEARTek: Bluetooth Control Gloves For Your Smartphone.,Product Design,Design,US,2012-11-12 00:00:00,2012-12-15 00:00:00,50000,13196,97,canceled
3555,The D Programming Language Conference 2013,Software,Technology,US,2012-10-22 00:00:00,2012-11-21 00:00:00,29999,30855,155,successful
3556,The Comedy Everywhere Project,Art,Art,US,2015-04-08 00:00:00,2015-05-09 00:00:00,5000,912.37,28,failed
3557,Breaking Ground,Country & Folk,Music,US,2013-04-08 00:00:00,2013-05-08 00:00:00,15000,15862,295,successful
3558,PP GUN:Experience is the best game of gun,Hardware,Technology,US,2014-06-13 00:00:00,2014-08-02 00:00:00,60000,4375,34,failed
3559,Help Essential End make a road trip,Rock,Music,US,2015-12-01 00:00:00,2015-12-31 00:00:00,10000,71,2,failed
3560,"The Da Vinci Art, Culture & Education Center",Performance Art,Art,US,2015-01-21 00:00:00,2015-02-28 00:00:00,25000,101,2,failed
3561,The Servant #1,Comic Books,Comics,US,2014-10-09 00:00:00,2014-11-09 00:00:00,500,1000,50,successful
3562,RONE - Races of New Era,Tabletop Games,Games,US,2015-11-19 00:00:00,2015-12-26 00:00:00,7000,9473,221,successful
3563,Rambler (25 Minute Short Film),Shorts,Film & Video,US,2013-01-22 00:00:00,2013-02-21 00:00:00,2000,100,1,failed
3564,Covers with Friends,Indie Rock,Music,US,2015-06-22 00:00:00,2015-08-21 00:00:00,30000,57520.12,927,successful
3565,The Burger Bros. Food Caravan,Food Trucks,Food,NZ,2017-05-05 00:00:00,2017-07-04 00:00:00,20647.34,0,0,canceled
3566,Reinventing Dog ID: Pawdentify Tags + Links-It with Kevlar�,Product Design,Design,US,2016-06-01 00:00:00,2016-07-01 00:00:00,8000,8557,182,successful
3567,Grumpy Dad Books,Children's Books,Publishing,US,2017-04-27 00:00:00,2017-05-27 00:00:00,4500,4570,70,successful
3568,Cowgirl Cattle & Trading Co.,Small Batch,Food,US,2017-08-08 00:00:00,2017-09-07 00:00:00,25000,0,0,canceled
3569,The Chronicles of Tampon Man. Volume 1 - The Red Sea Scrolls,Graphic Novels,Comics,US,2017-03-01 00:00:00,2017-04-01 00:00:00,3800,3927,25,successful
3570,LV Deluge,Fiction,Publishing,US,2015-03-12 00:00:00,2015-05-11 00:00:00,55000,0,0,failed
3571,"Kickstand Pump - 4-in-1 stand, pump, light, and lever",Hardware,Technology,US,2015-08-24 00:00:00,2015-09-24 00:00:00,20000,20826,371,successful
3572,The Body Becomes the Messenger,Performances,Dance,US,2015-12-03 00:00:00,2016-01-02 00:00:00,500,1025,20,successful
3573,Guarding & Restoring Our World (GROW) NC,Design,Design,US,2015-03-14 00:00:00,2015-05-13 00:00:00,3000,10,1,failed
3574,Expression Mats - Imaginatively designed with you in mind!,Product Design,Design,US,2017-07-18 00:00:00,2017-08-17 00:00:00,20000,2462,35,canceled
3575,Cult of Blood Fantasy Football - Atlas Miniatures,Tabletop Games,Games,IT,2016-09-08 00:00:00,2016-10-08 00:00:00,3479.8,5035.28,46,successful
3576,26 Grains: That's How We Roll,Restaurants,Food,GB,2015-06-04 00:00:00,2015-07-04 00:00:00,32312.27,32998.66,184,successful
3577,Produce Sumkali's 3rd Album - Tihai,World Music,Music,US,2015-04-05 00:00:00,2015-05-05 00:00:00,4000,4810,40,successful
3578,"YOT"" brings you closer",Apps,Technology,CA,2014-10-17 00:00:00,2014-12-16 00:00:00,12307.69,390.15,16,failed
3579,Second Chance - Rock Bottom A Reality TV Show/Documentary,Documentary,Film & Video,US,2015-04-09 00:00:00,2015-05-09 00:00:00,25,25,1,successful
3580,The Genesis Codex,Fiction,Publishing,US,2014-08-04 00:00:00,2014-09-03 00:00:00,20000,110,3,failed
3581,Loco Motion Shoes..The Walking Billboard! The Coolest Shoes!,Footwear,Fashion,US,2014-10-04 00:00:00,2014-11-03 00:00:00,5000,0,0,failed
3582,The Faces of Kickstarter Backers: Vol. 1,Photobooks,Photography,US,2014-09-22 00:00:00,2014-10-22 00:00:00,7500,100,1,failed
3583,"THE MONTECRISTOS - ""BORN TO ROCK 'N' ROLL""",Music,Music,GB,2014-07-23 00:00:00,2014-08-22 00:00:00,10460.35,19111.07,87,successful
3584,"Pink October ""The film that fought cancer""",Drama,Film & Video,US,2014-09-05 00:00:00,2014-10-02 00:00:00,1500,1700,23,successful
3585,MAMEE'S PRIDE - Make This Riveting Story a Best Seller,Fiction,Publishing,US,2011-11-20 00:00:00,2012-01-19 00:00:00,3080,25,1,failed
3586,One Day I'll Wear a White Hat,Art Books,Publishing,US,2011-10-13 00:00:00,2011-12-08 00:00:00,12000,12542,155,successful
3587,Support the Sokolow Ensemble in Anna's Americana,Performances,Dance,US,2014-10-04 00:00:00,2014-11-10 00:00:00,7500,9100,43,successful
3588,Foolish Smarts and How to Lose Them,Film & Video,Film & Video,US,2016-11-07 00:00:00,2017-01-06 00:00:00,16500,325,10,canceled
3589,Cuppa Bella - a neighborhood bakery and espresso cafe,Food,Food,US,2012-09-25 00:00:00,2012-10-25 00:00:00,50000,1215,16,canceled
3590,Six Circles: The Unbelievable Dr. Enowitz,Graphic Novels,Comics,CA,2017-10-18 00:00:00,2017-11-17 00:00:00,1151.87,1472.83,62,successful
3591,Homemade Ceramics,Ceramics,Art,US,2016-01-19 00:00:00,2016-02-28 00:00:00,2000,0,0,failed
3592,The Keepers of the Message,Documentary,Film & Video,US,2015-04-03 00:00:00,2015-06-02 00:00:00,85000,130,3,failed
3593,Help me to start my studio gallery teach/peace in Woodstock,Art,Art,US,2016-01-12 00:00:00,2016-02-11 00:00:00,25000,0,0,failed
3594,Fiber Glider - A Carbon Fiber Model Airplane,Product Design,Design,US,2017-10-02 00:00:00,2017-11-01 00:00:00,2500,6460,156,successful
3595,The Roost Renovation Project,Food,Food,US,2013-05-02 00:00:00,2013-06-01 00:00:00,20000,25198.23,288,successful
3596,�1/under a dollar Realistic Art!,Illustration,Art,GB,2015-03-23 00:00:00,2015-04-22 00:00:00,381.62,45.8,4,failed
3597,Restless Dead: On-Demand Roleplaying the Zombie Apocalypse,Games,Games,US,2012-10-03 00:00:00,2012-11-02 00:00:00,7000,684,23,failed
3598,"Save Our Film ""Special""",Shorts,Film & Video,US,2012-06-30 00:00:00,2012-07-27 00:00:00,1000,1161,23,successful
3599,Silly Fox - A Short Film,Shorts,Film & Video,CA,2016-08-18 00:00:00,2016-09-22 00:00:00,1094.31,1155.05,44,successful
3600,Burning Bridget Cleary - These Are The Days,Country & Folk,Music,US,2015-08-07 00:00:00,2015-09-04 00:00:00,12500,12699,217,successful
3601,Fantastic Floras,Photography,Photography,US,2013-05-22 00:00:00,2013-06-07 00:00:00,1000,1,1,failed
3602,Dicenstein! (Canceled),Tabletop Games,Games,US,2015-06-18 00:00:00,2015-07-19 00:00:00,25000,20682,310,canceled
3603,Mandala Official Music,Rock,Music,ES,2016-05-11 00:00:00,2016-07-10 00:00:00,1877.17,2822.79,63,successful
3604,How to become the cat you were meant to be (Canceled),Shorts,Film & Video,US,2013-10-21 00:00:00,2013-11-20 00:00:00,30000,515,1,canceled
3605,The Gift,Film & Video,Film & Video,US,2013-04-17 00:00:00,2013-05-08 00:00:00,3000,3370,37,successful
3606,The Remedy is Recording an EP!,Music,Music,US,2012-11-30 00:00:00,2013-01-03 00:00:00,3000,3116,56,successful
3607,MALICE: The Webseries,Webseries,Film & Video,US,2012-06-19 00:00:00,2012-07-21 00:00:00,8000,10170,112,successful
3608,"Curbside Cuisine is Expanding to ""The Park"" at Blondie's",Food,Food,US,2012-08-19 00:00:00,2012-09-18 00:00:00,28500,4046,33,failed
3609,The Sharp Lads Record their 3rd Album!,Punk,Music,US,2014-09-12 00:00:00,2014-10-15 00:00:00,5000,5046,66,successful
3611,Lee Feldman Album No. 4,Pop,Music,US,2011-07-12 00:00:00,2011-08-11 00:00:00,15000,16644,132,successful
3612,The Total Package,Product Design,Design,US,2012-04-11 00:00:00,2012-05-11 00:00:00,20000,0,0,failed
3613,RISE: Even Death Can't Stop Me,Nonfiction,Publishing,US,2013-09-03 00:00:00,2013-10-03 00:00:00,20000,22545,137,successful
3614,Meteor Baseball: The World's First LED Baseball (Canceled),Product Design,Design,US,2015-09-08 00:00:00,2015-10-23 00:00:00,78000,1974,38,canceled
3615,Kids book INVISIBLE MONSTER CHASING NINJAS HIDE UNDER MY BED,Children's Books,Publishing,US,2017-04-12 00:00:00,2017-05-12 00:00:00,10000,29,2,failed
3616,Sunbin~Emergency solar power supply and daily device charger,Product Design,Design,US,2015-05-01 00:00:00,2015-05-22 00:00:00,5000,1272,9,failed
3617,"Obama's Law: 1 law, 2 countries, 24 trillion dollars",Documentary,Film & Video,US,2013-11-16 00:00:00,2013-12-19 00:00:00,15000,16656,187,successful
3618,Copacetic Cuba,Documentary,Film & Video,US,2015-11-17 00:00:00,2015-12-13 00:00:00,2950,0,0,failed
3619,Flor de Maga Begins,Fiction,Publishing,US,2014-01-02 00:00:00,2014-02-01 00:00:00,375,455,14,successful
3620,Ways to Look at the Moon,Shorts,Film & Video,US,2017-08-29 00:00:00,2017-10-13 00:00:00,10000,10245,123,successful
3621,C.24 - The Music Keyboard for iPad,Sound,Technology,US,2013-07-09 00:00:00,2013-08-08 00:00:00,99000,136450.27,1253,successful
3622,Changes In The Mating Strategies of White People,Theater,Theater,US,2013-07-06 00:00:00,2013-08-05 00:00:00,6000,6045,111,successful
3623,VICTOR THE SNOWMAN TAKES A VACATION.,Children's Books,Publishing,US,2013-10-22 00:00:00,2013-11-21 00:00:00,5000,77,4,failed
3624,"""Prinsesa"" - The Boy Who Dreamed of Being a Princess",Shorts,Film & Video,US,2014-01-13 00:00:00,2014-02-14 00:00:00,3500,7001,64,successful
3625,"Accurate Spoon | Practical, convenient, modern and fun!",Product Design,Design,US,2017-06-14 00:00:00,2017-07-14 00:00:00,5500,5901,230,successful
3626,This is My Life ?,Drama,Film & Video,GB,2015-04-24 00:00:00,2015-05-24 00:00:00,1155.29,1209.2,15,successful
3627,"Beerbell"" - www.BEERBELL.com (Canceled)",Product Design,Design,US,2013-09-26 00:00:00,2013-10-26 00:00:00,7500,4491,13,canceled
3628,The Shants are recording an album!,Country & Folk,Music,US,2011-01-14 00:00:00,2011-03-08 00:00:00,1500,1580,36,successful
3629,Quickbuds: ANY earbuds/earphones ALWAYS linked to your phone,Product Design,Design,US,2014-12-09 00:00:00,2015-01-25 00:00:00,41200,408,10,failed
3630,Help me learn to fiddle!!,Music,Music,GB,2015-01-15 00:00:00,2015-02-12 00:00:00,194.07,1.94,1,failed
3631,The Haunted (working title),Video Games,Games,US,2014-06-23 00:00:00,2014-07-23 00:00:00,80000,90,4,failed
3632,"Can We Dance, Hey Hey I Know We Can Dance",Dance,Dance,US,2015-07-03 00:00:00,2015-09-01 00:00:00,800,6,2,failed
3633,Human Service Announcement,Film & Video,Film & Video,US,2013-04-02 00:00:00,2013-05-02 00:00:00,500,0,0,failed
3634,Short Film: The Manifesto of Michael Feldt,Shorts,Film & Video,US,2015-08-30 00:00:00,2015-09-29 00:00:00,4000,4051,67,successful
3635,Fibers: Cobrette Bardole's first single. You are needed!,Indie Rock,Music,US,2014-01-29 00:00:00,2014-02-24 00:00:00,250,306,16,successful
3636,Fresberg Cartoon Animation (Canceled),Children's Books,Publishing,US,2014-06-04 00:00:00,2014-07-02 00:00:00,2000,0,0,canceled
3637,"""CIRQUE CAPRICIEUX, the greatest one woman show on earth""",Plays,Theater,DE,2015-05-26 00:00:00,2015-06-25 00:00:00,1771.54,1854.21,29,successful
3638,SLING BAG - Next Generation Bag for Apple devices,Product Design,Design,US,2015-09-09 00:00:00,2015-10-09 00:00:00,20750,551,9,failed
3639,Amaranthine Story Chapter I (Canceled),Video Games,Games,US,2015-04-24 00:00:00,2015-05-24 00:00:00,9000,821,33,canceled
3640,The Killer Bee Project: A History of Africanized Honey Bees,Nonfiction,Publishing,US,2012-05-18 00:00:00,2012-06-17 00:00:00,45000,1870,11,failed
3641,Sean and the Magic Ring Tree,Children's Books,Publishing,US,2015-11-30 00:00:00,2015-12-26 00:00:00,4935,0,0,failed
3642,"Oh, Fudge!",Food,Food,US,2011-09-17 00:00:00,2011-11-16 00:00:00,5000,1440.55,63,failed
3643,The Tale of Peter Rabbit & Benjamin Bunny: save the arts and bring families together!,Theater,Theater,US,2009-06-30 00:00:00,2009-07-16 00:00:00,2000,0,0,failed
3644,Mimi's dream job,Illustration,Art,CA,2016-09-08 00:00:00,2016-10-08 00:00:00,243.9,460.7,17,successful
3645,Twin Magic - Mafia Twinz,Hip-Hop,Music,US,2016-03-11 00:00:00,2016-03-31 00:00:00,3000,1,1,failed
3646,Shop Pockets Utility Tool Vest - Change the way you work!,Wearables,Technology,US,2015-03-30 00:00:00,2015-05-04 00:00:00,50000,806,6,failed
3647,Pura,Documentary,Film & Video,US,2010-07-18 00:00:00,2010-09-17 00:00:00,10000,0,0,failed
3648,Pet Pot Pies - Pet Parents Giving Back,Small Batch,Food,US,2016-09-02 00:00:00,2016-10-04 00:00:00,12000,319,8,failed
3649,AndroidWP8,Software,Technology,US,2014-07-08 00:00:00,2014-09-06 00:00:00,150000,1,1,failed
3650,Queen Giza's First EP,Music,Music,US,2015-03-13 00:00:00,2015-04-12 00:00:00,650,1071,35,successful
3651,Busted Cap - Designer/Art Toy,Design,Design,US,2012-03-02 00:00:00,2012-05-01 00:00:00,9500,385,6,failed
3652,Moral Mondays Northwest (Canceled),Documentary,Film & Video,US,2015-05-18 00:00:00,2015-06-17 00:00:00,50000,0,0,canceled
3653,Through The Night,Horror,Film & Video,US,2016-05-06 00:00:00,2016-06-05 00:00:00,1000,175,4,failed
3654,GROOVE 8'S NEW ALBUM: CURIOUS POSES,Jazz,Music,US,2012-05-10 00:00:00,2012-06-09 00:00:00,2500,402,11,failed
3655,The Ultimate innovation for travelers....,Product Design,Design,IT,2017-06-27 00:00:00,2017-08-26 00:00:00,1256.72,3489.91,104,successful
3656,The KRANX POWERSTIK - A new way to cruise!,Product Design,Design,CA,2015-05-10 00:00:00,2015-06-08 00:00:00,8700.32,2356.63,27,failed
3657,Crazy 8's - A Hand Illustrated Deck of Playing Cards,Playing Cards,Games,US,2016-01-16 00:00:00,2016-02-10 00:00:00,12000,24809,619,successful
3658,Kingdom of Oberon,Video Games,Games,US,2014-07-24 00:00:00,2014-08-23 00:00:00,400000,1,1,failed
3659,Eric Otis's 'e' Project (Album),Electronic Music,Music,US,2012-07-26 00:00:00,2012-08-25 00:00:00,750,175,8,failed
3660,Innovative Earbuds That Match the Exact Shape of Your Ear,Wearables,Technology,US,2017-07-10 00:00:00,2017-08-09 00:00:00,1000,2985,16,successful
3661,JERSEYBAND: The 7th Album,Music,Music,US,2011-04-05 00:00:00,2011-05-05 00:00:00,3500,3654.18,102,successful
3662,Princess Awesome,Childrenswear,Fashion,US,2015-02-03 00:00:00,2015-03-05 00:00:00,35000,215691,3218,successful
3663,You're Already Dead,Shorts,Film & Video,GB,2013-10-15 00:00:00,2013-11-12 00:00:00,4055.53,0,0,failed
3664,Promoting my Film: w/ cross country tour from L.A. to New York Screening,Narrative Film,Film & Video,US,2009-10-09 00:00:00,2009-11-30 00:00:00,5000,10,1,failed
3665,Ambitions of a Proud Man,Fiction,Publishing,US,2016-03-22 00:00:00,2016-04-22 00:00:00,5000,195,4,failed
3666,Dating Homework,Academic,Publishing,US,2016-08-05 00:00:00,2016-09-04 00:00:00,10000,30,2,failed
3667,Build-A-Spinz,Product Design,Design,US,2017-07-28 00:00:00,2017-08-27 00:00:00,19000,3794,16,failed
3669,RHODOPSIN,Conceptual Art,Art,US,2014-11-02 00:00:00,2014-12-12 00:00:00,9800,685,8,failed
3670,2018 Everitt Farms CSA,Farms,Food,US,2017-10-10 00:00:00,2017-12-09 00:00:00,20000,800,2,failed
3671,Lyssan,Tabletop Games,Games,US,2011-06-18 00:00:00,2011-08-17 00:00:00,20000,31632.25,487,successful
3672,The Mix: A Student-run Music Magazine,Journalism,Journalism,US,2011-03-05 00:00:00,2011-06-04 00:00:00,3500,50,1,failed
3673,Blank Spaces,Theater,Theater,US,2013-03-05 00:00:00,2013-04-04 00:00:00,1500,264,15,failed
3674,3D Puzzle Ship,Puzzles,Games,US,2015-01-07 00:00:00,2015-02-16 00:00:00,10000,715,34,failed
3675,"Overcoming The Odds, What it Takes to Walk Away from Trauma",Nonfiction,Publishing,US,2017-01-25 00:00:00,2017-03-26 00:00:00,50000,526,11,failed
3676,"The Great Mobile App, EarthFX: Ocean Update!",Software,Technology,US,2012-07-11 00:00:00,2012-07-31 00:00:00,400,150,3,failed
3677,i'm recording my debut album!,Jazz,Music,US,2013-05-17 00:00:00,2013-06-30 00:00:00,5000,5385,94,successful
3678,Freely Reading Virtual Course,Web,Technology,US,2017-05-08 00:00:00,2017-06-07 00:00:00,30000,235,4,failed
3679,DOCUMENTAL PAREJA,Documentary,Film & Video,ES,2017-04-25 00:00:00,2017-05-11 00:00:00,687.99,819.86,30,successful
3680,MarketMapp: Tap into the Dane County Farmers' Market,Apps,Technology,US,2014-12-08 00:00:00,2015-01-08 00:00:00,100,1410,30,successful
3681,"""The Abbey Lincoln Project""",Jazz,Music,US,2011-04-04 00:00:00,2011-07-03 00:00:00,12500,13026,163,successful
3682,Unsound LABS 2012,Music,Music,US,2012-02-02 00:00:00,2012-03-03 00:00:00,18000,4367,70,failed
3683,The Award Goes To,Tabletop Games,Games,US,2013-05-14 00:00:00,2013-06-28 00:00:00,10000,1403,42,failed
3684,Gazelle: Web Series - Vol. 2,Comedy,Film & Video,GB,2017-02-07 00:00:00,2017-03-03 00:00:00,3087.95,3257.79,64,successful
3685,THE STAIN,Drama,Film & Video,US,2014-08-04 00:00:00,2014-08-14 00:00:00,900,1200,26,successful
3686,eStartAcademy.com: Education You Can Implement,Web,Technology,US,2014-10-17 00:00:00,2014-11-16 00:00:00,10000,237,27,failed
3687,Mead Lake's Most Wanted:  Sinners Sang the Crows EP,Indie Rock,Music,US,2015-11-19 00:00:00,2015-12-19 00:00:00,1500,4266,74,successful
3689,Kenny's Heart & Soul ~ Bay Area Soul Food Truck,Food,Food,US,2013-09-13 00:00:00,2013-10-15 00:00:00,20000,2595,33,failed
3690,Keep Me Conscious wants to record a new record!,Indie Rock,Music,US,2011-01-29 00:00:00,2011-04-02 00:00:00,7500,7853,137,successful
3691,The Good the bad and the habitual dater...,Fiction,Publishing,US,2015-09-30 00:00:00,2015-11-14 00:00:00,4000,65,3,failed
3692,Confessions of a Jungle Cruise Skipper,Nonfiction,Publishing,US,2011-12-24 00:00:00,2012-01-23 00:00:00,12000,1667.52,55,failed
